,person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
13897,24.0,female,118311.0,2,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.71,0.08,604,No,0
13898,24.0,female,119084.0,4,MORTGAGE,10000.0,VENTURE,6.62,0.08,607,Yes,0
13899,21.0,male,64467.0,0,RENT,14000.0,EDUCATION,14.65,0.22,692,Yes,0
13900,25.0,female,118724.0,0,MORTGAGE,2000.0,EDUCATION,5.42,0.02,669,No,0
13901,24.0,male,118515.0,4,OWN,12000.0,VENTURE,7.49,0.1,681,Yes,0
13902,22.0,female,39399.0,0,OWN,3000.0,MEDICAL,6.99,0.08,653,Yes,0
13903,26.0,female,118368.0,5,MORTGAGE,12000.0,MEDICAL,8.49,0.1,641,No,0
13904,23.0,male,118913.0,0,OWN,10000.0,EDUCATION,18.07,0.08,605,Yes,0
13905,21.0,female,118564.0,0,MORTGAGE,6000.0,PERSONAL,10.59,0.05,628,Yes,0
13906,24.0,female,118804.0,2,MORTGAGE,6500.0,PERSONAL,11.11,0.05,614,Yes,0
13907,25.0,female,65775.0,2,RENT,14000.0,PERSONAL,10.99,0.21,669,No,0
13908,25.0,male,103864.0,0,MORTGAGE,5000.0,HOMEIMPROVEMENT,10.36,0.05,632,No,1
13909,22.0,male,65600.0,1,RENT,14000.0,MEDICAL,7.14,0.21,649,No,0
13910,22.0,male,118479.0,1,MORTGAGE,25000.0,EDUCATION,14.46,0.21,611,Yes,0
13911,24.0,female,118506.0,5,MORTGAGE,5000.0,MEDICAL,5.79,0.04,676,No,0
13912,23.0,male,118701.0,4,MORTGAGE,10000.0,VENTURE,11.01,0.08,648,Yes,0
13913,22.0,male,58683.0,2,RENT,14000.0,PERSONAL,13.92,0.24,631,No,1
13914,25.0,male,104225.0,4,MORTGAGE,24000.0,DEBTCONSOLIDATION,11.01,0.23,527,No,1
13915,22.0,male,104119.0,1,MORTGAGE,18000.0,EDUCATION,13.48,0.17,663,No,1
13916,26.0,female,118562.0,4,MORTGAGE,14000.0,VENTURE,7.88,0.12,634,Yes,0
13917,24.0,male,104157.0,2,MORTGAGE,20000.0,PERSONAL,10.99,0.19,657,No,1
13918,20.0,female,118478.0,0,MORTGAGE,24250.0,EDUCATION,11.01,0.2,594,No,0
13919,25.0,male,67131.0,3,RENT,14000.0,HOMEIMPROVEMENT,6.62,0.21,611,Yes,0
13920,26.0,female,67259.0,5,RENT,14000.0,EDUCATION,9.99,0.21,669,Yes,0
13921,23.0,male,118165.0,0,MORTGAGE,10000.0,VENTURE,8.94,0.08,693,Yes,0
13922,24.0,male,118576.0,0,MORTGAGE,25000.0,MEDICAL,11.83,0.21,602,Yes,0
13923,23.0,male,104217.0,0,MORTGAGE,4800.0,DEBTCONSOLIDATION,16.0,0.05,646,No,1
13924,23.0,female,118819.0,2,MORTGAGE,14500.0,EDUCATION,8.94,0.12,656,No,0
13925,23.0,male,39348.0,0,OWN,7500.0,PERSONAL,12.98,0.19,629,No,0
13926,25.0,male,118868.0,4,MORTGAGE,1000.0,HOMEIMPROVEMENT,11.14,0.01,613,No,0
13927,23.0,male,118792.0,0,MORTGAGE,20000.0,DEBTCONSOLIDATION,13.57,0.17,583,Yes,0
13928,25.0,male,118877.0,4,MORTGAGE,6400.0,PERSONAL,9.63,0.05,543,Yes,0
13929,25.0,male,118626.0,0,OWN,2000.0,PERSONAL,7.37,0.02,673,Yes,0
13930,22.0,male,118332.0,0,MORTGAGE,16000.0,DEBTCONSOLIDATION,7.66,0.14,637,No,0
13931,25.0,female,104173.0,4,MORTGAGE,15000.0,PERSONAL,6.91,0.14,659,No,1
13932,23.0,male,66723.0,0,RENT,14000.0,VENTURE,11.66,0.21,679,No,0
13933,21.0,male,66963.0,0,RENT,14000.0,EDUCATION,6.54,0.21,627,Yes,0
13934,23.0,male,88826.0,0,MORTGAGE,7000.0,MEDICAL,9.63,0.08,558,No,1
13935,21.0,male,119036.0,0,MORTGAGE,15000.0,MEDICAL,11.36,0.13,577,Yes,0
13936,21.0,female,118511.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,6.62,0.08,535,No,0
13937,23.0,male,118603.0,1,MORTGAGE,9400.0,EDUCATION,6.62,0.08,647,Yes,0
13938,23.0,male,119014.0,0,MORTGAGE,9000.0,EDUCATION,6.62,0.08,622,Yes,0
13939,26.0,male,119086.0,1,MORTGAGE,8450.0,VENTURE,6.99,0.07,623,Yes,0
13940,22.0,male,68230.0,0,RENT,14000.0,VENTURE,12.21,0.21,608,Yes,0
13941,24.0,male,118970.0,1,MORTGAGE,8000.0,EDUCATION,12.68,0.07,633,Yes,0
13942,23.0,male,119097.0,3,MORTGAGE,10000.0,EDUCATION,11.14,0.08,679,Yes,0
13943,22.0,male,68145.0,1,RENT,14000.0,EDUCATION,14.35,0.21,582,Yes,0
13944,23.0,male,39549.0,3,OWN,6500.0,VENTURE,8.59,0.16,653,No,0
13945,24.0,male,119457.0,3,MORTGAGE,10000.0,VENTURE,8.59,0.08,571,No,0
13946,25.0,female,68320.0,3,RENT,14000.0,DEBTCONSOLIDATION,6.92,0.2,655,Yes,0
13947,26.0,male,119453.0,5,MORTGAGE,9600.0,HOMEIMPROVEMENT,13.06,0.08,668,Yes,0
13948,24.0,female,39174.0,0,OWN,15000.0,HOMEIMPROVEMENT,11.01,0.38,681,Yes,0
13949,24.0,male,68539.0,0,RENT,14000.0,MEDICAL,12.61,0.2,617,No,0
13950,23.0,male,119425.0,2,MORTGAGE,1000.0,VENTURE,11.49,0.01,614,Yes,0
13951,22.0,male,120128.0,0,MORTGAGE,18000.0,VENTURE,8.9,0.15,664,No,0
13952,24.0,male,120015.0,1,MORTGAGE,12000.0,DEBTCONSOLIDATION,6.03,0.1,564,No,0
13953,26.0,male,69901.0,3,RENT,14000.0,VENTURE,10.37,0.2,621,No,0
13954,26.0,female,119678.0,4,MORTGAGE,5000.0,VENTURE,11.49,0.04,542,Yes,0
13955,25.0,male,70717.0,4,RENT,14000.0,MEDICAL,12.61,0.2,689,No,0
13956,26.0,male,72725.0,5,RENT,14000.0,MEDICAL,12.69,0.19,603,Yes,0
13957,22.0,female,73042.0,0,RENT,14000.0,PERSONAL,6.03,0.19,679,Yes,0
13958,25.0,male,120018.0,6,MORTGAGE,15000.0,DEBTCONSOLIDATION,6.17,0.12,642,No,0
13959,23.0,female,72868.0,0,RENT,14000.0,EDUCATION,14.84,0.19,682,Yes,0
13960,23.0,male,119770.0,0,MORTGAGE,1800.0,EDUCATION,7.88,0.02,563,No,0
13961,26.0,female,119511.0,2,MORTGAGE,20000.0,MEDICAL,14.22,0.17,670,Yes,0
13962,24.0,male,119525.0,0,MORTGAGE,12250.0,EDUCATION,9.88,0.1,606,No,0
13963,22.0,female,72545.0,0,RENT,14000.0,VENTURE,7.88,0.19,665,Yes,0
13964,26.0,female,119937.0,2,MORTGAGE,8000.0,VENTURE,14.91,0.07,705,No,0
13965,23.0,male,120133.0,2,MORTGAGE,23000.0,DEBTCONSOLIDATION,6.91,0.19,593,No,0
13966,24.0,male,106079.0,3,MORTGAGE,8000.0,VENTURE,11.01,0.08,643,No,1
13967,22.0,female,73136.0,0,RENT,14000.0,DEBTCONSOLIDATION,13.48,0.19,651,Yes,0
13968,25.0,female,120286.0,3,MORTGAGE,8500.0,PERSONAL,11.58,0.07,619,No,0
13969,23.0,male,120361.0,1,MORTGAGE,25000.0,EDUCATION,15.7,0.21,681,Yes,0
13970,25.0,male,65711.0,4,RENT,14000.0,DEBTCONSOLIDATION,14.59,0.21,673,No,1
13971,25.0,female,120524.0,5,MORTGAGE,12800.0,HOMEIMPROVEMENT,12.42,0.11,612,Yes,0
13972,22.0,female,120572.0,0,MORTGAGE,7125.0,PERSONAL,7.51,0.06,628,Yes,0
13973,22.0,female,120419.0,0,MORTGAGE,5000.0,MEDICAL,9.67,0.04,511,Yes,0
13974,23.0,female,120365.0,4,MORTGAGE,5500.0,PERSONAL,14.74,0.05,688,Yes,0
13975,22.0,male,73097.0,3,RENT,14000.0,EDUCATION,12.73,0.19,693,No,0
13976,24.0,male,120283.0,0,MORTGAGE,12000.0,HOMEIMPROVEMENT,9.62,0.1,580,No,0
13977,25.0,female,120536.0,3,MORTGAGE,12000.0,MEDICAL,8.94,0.1,633,Yes,0
13978,26.0,female,120888.0,0,MORTGAGE,2700.0,PERSONAL,11.01,0.02,681,No,0
13979,25.0,male,73300.0,6,RENT,14000.0,HOMEIMPROVEMENT,11.01,0.19,639,Yes,0
13980,23.0,male,121095.0,0,MORTGAGE,20000.0,EDUCATION,7.49,0.17,645,Yes,0
13981,25.0,female,120998.0,4,MORTGAGE,8000.0,MEDICAL,11.01,0.07,614,Yes,0
13982,23.0,male,120827.0,0,MORTGAGE,4800.0,PERSONAL,11.49,0.04,678,No,0
13983,22.0,male,74202.0,2,RENT,14000.0,EDUCATION,6.99,0.19,679,No,0
13984,25.0,female,121126.0,3,MORTGAGE,12000.0,HOMEIMPROVEMENT,10.38,0.1,674,Yes,0
13985,23.0,female,75796.0,0,RENT,14000.0,DEBTCONSOLIDATION,10.99,0.18,651,Yes,0
13986,24.0,male,120907.0,3,MORTGAGE,10000.0,MEDICAL,13.61,0.08,700,Yes,0
13987,24.0,male,75082.0,5,RENT,14000.0,VENTURE,8.59,0.19,631,Yes,0
13988,25.0,male,121283.0,6,MORTGAGE,8000.0,VENTURE,8.0,0.07,631,Yes,0
13989,24.0,male,76300.0,6,RENT,14000.0,PERSONAL,12.69,0.18,689,Yes,0
13990,23.0,male,120733.0,1,MORTGAGE,25000.0,MEDICAL,11.71,0.21,604,Yes,0
13991,24.0,male,120793.0,3,MORTGAGE,6600.0,EDUCATION,9.91,0.05,614,Yes,0
13992,22.0,male,77719.0,0,RENT,14000.0,DEBTCONSOLIDATION,7.88,0.18,586,Yes,0
13993,23.0,female,79260.0,0,RENT,14000.0,PERSONAL,10.65,0.18,599,Yes,0
13994,23.0,male,121206.0,3,MORTGAGE,35000.0,PERSONAL,16.77,0.29,667,No,0
13995,23.0,male,79401.0,0,RENT,14000.0,DEBTCONSOLIDATION,9.99,0.18,646,Yes,0
13996,24.0,female,78961.0,3,RENT,14000.0,EDUCATION,10.99,0.18,583,Yes,0
13997,23.0,male,120940.0,4,MORTGAGE,14000.0,EDUCATION,17.58,0.12,693,Yes,0
13998,23.0,female,121147.0,0,MORTGAGE,15000.0,MEDICAL,13.49,0.12,523,Yes,0
13999,24.0,male,121131.0,4,OWN,6000.0,MEDICAL,8.9,0.05,616,Yes,0
14000,22.0,male,79103.0,2,RENT,14000.0,MEDICAL,7.49,0.18,544,Yes,0
14001,26.0,male,79958.0,3,RENT,14000.0,PERSONAL,6.62,0.18,633,No,0
14002,25.0,female,121271.0,0,MORTGAGE,6000.0,PERSONAL,8.9,0.05,622,Yes,0
14003,25.0,female,38473.0,7,OWN,15000.0,PERSONAL,6.03,0.39,624,Yes,0
14004,23.0,female,80238.0,0,RENT,14000.0,EDUCATION,12.99,0.17,645,No,0
14005,25.0,female,121181.0,6,MORTGAGE,12000.0,VENTURE,9.91,0.1,638,Yes,0
14006,26.0,male,120871.0,3,MORTGAGE,9200.0,VENTURE,6.03,0.08,677,No,0
14007,22.0,female,120971.0,0,MORTGAGE,9000.0,EDUCATION,11.01,0.07,599,No,0
14008,25.0,male,106969.0,0,MORTGAGE,20000.0,PERSONAL,17.58,0.19,687,No,1
14009,23.0,male,120935.0,0,OWN,35000.0,PERSONAL,16.77,0.29,644,No,0
14010,25.0,female,120976.0,2,MORTGAGE,4800.0,HOMEIMPROVEMENT,10.65,0.04,690,No,0
14011,25.0,male,121211.0,3,MORTGAGE,11650.0,HOMEIMPROVEMENT,6.62,0.1,679,Yes,0
14012,23.0,male,106591.0,3,MORTGAGE,8400.0,HOMEIMPROVEMENT,14.65,0.08,614,No,1
14013,24.0,male,83657.0,0,RENT,14000.0,VENTURE,12.61,0.17,660,No,0
14014,26.0,female,84308.0,2,RENT,14000.0,MEDICAL,9.63,0.17,611,No,0
14015,25.0,female,120882.0,3,MORTGAGE,15000.0,EDUCATION,6.03,0.12,560,Yes,0
14016,25.0,male,77835.0,3,RENT,14000.0,DEBTCONSOLIDATION,14.42,0.18,601,No,1
14017,21.0,male,85263.0,0,RENT,14000.0,PERSONAL,6.99,0.16,637,Yes,0
14018,23.0,female,38098.0,1,OWN,6000.0,EDUCATION,10.37,0.16,684,Yes,0
14019,25.0,male,84788.0,1,RENT,14000.0,HOMEIMPROVEMENT,9.99,0.17,679,No,0
14020,24.0,male,67978.0,1,RENT,14000.0,MEDICAL,14.96,0.21,583,No,1
14021,22.0,male,120877.0,1,MORTGAGE,6000.0,PERSONAL,8.49,0.05,646,No,0
14022,24.0,female,120952.0,0,MORTGAGE,8000.0,MEDICAL,9.99,0.07,586,Yes,0
14023,24.0,male,87063.0,2,RENT,14000.0,EDUCATION,7.9,0.16,613,Yes,0
14024,26.0,female,120668.0,6,MORTGAGE,12000.0,DEBTCONSOLIDATION,5.99,0.1,675,No,0
14025,23.0,male,87391.0,3,RENT,14000.0,VENTURE,10.75,0.16,610,Yes,0
14026,23.0,female,106578.0,1,MORTGAGE,1000.0,VENTURE,13.49,0.01,652,No,1
14027,21.0,female,87636.0,0,RENT,14000.0,EDUCATION,13.49,0.16,557,Yes,0
14028,22.0,male,120821.0,1,MORTGAGE,14350.0,EDUCATION,9.99,0.12,640,Yes,0
14029,24.0,male,121090.0,5,MORTGAGE,6000.0,MEDICAL,5.42,0.05,674,Yes,0
14030,24.0,male,120871.0,4,MORTGAGE,5625.0,MEDICAL,6.99,0.05,663,Yes,0
14031,24.0,male,120948.0,0,MORTGAGE,5000.0,VENTURE,11.01,0.04,690,Yes,0
14032,26.0,female,120818.0,5,MORTGAGE,15000.0,PERSONAL,13.99,0.12,600,Yes,0
14033,23.0,female,88386.0,1,RENT,14000.0,PERSONAL,13.11,0.16,680,No,0
14034,23.0,male,121040.0,3,MORTGAGE,8000.0,MEDICAL,11.49,0.07,667,Yes,0
14035,25.0,female,121130.0,2,MORTGAGE,3275.0,MEDICAL,5.42,0.03,505,Yes,0
14036,24.0,female,120749.0,1,MORTGAGE,10750.0,MEDICAL,6.99,0.09,599,Yes,0
14037,23.0,male,121115.0,0,MORTGAGE,11200.0,PERSONAL,11.49,0.09,559,No,0
14038,23.0,male,120867.0,1,MORTGAGE,10000.0,VENTURE,10.59,0.08,679,No,0
14039,25.0,female,121152.0,3,MORTGAGE,16000.0,VENTURE,14.79,0.13,612,No,0
14040,21.0,male,121012.0,1,MORTGAGE,6200.0,VENTURE,8.49,0.05,573,Yes,0
14041,26.0,male,106475.0,3,MORTGAGE,7700.0,EDUCATION,14.79,0.07,605,No,1
14042,26.0,female,90904.0,7,RENT,14000.0,EDUCATION,11.11,0.15,589,Yes,0
14043,22.0,female,121042.0,0,MORTGAGE,15000.0,EDUCATION,7.49,0.12,635,No,0
14044,25.0,male,120802.0,5,MORTGAGE,7500.0,EDUCATION,13.99,0.06,568,Yes,0
14045,25.0,male,121083.0,3,MORTGAGE,17600.0,HOMEIMPROVEMENT,10.59,0.15,575,Yes,0
14046,22.0,female,38377.0,0,OWN,4000.0,DEBTCONSOLIDATION,14.74,0.1,664,Yes,0
14047,24.0,female,121310.0,1,MORTGAGE,10000.0,EDUCATION,5.99,0.08,633,Yes,0
14048,22.0,male,120673.0,0,MORTGAGE,3000.0,EDUCATION,11.49,0.02,605,No,0
14049,23.0,female,120977.0,3,MORTGAGE,11000.0,VENTURE,8.49,0.09,686,Yes,0
14050,26.0,male,120871.0,5,OWN,10000.0,MEDICAL,10.59,0.08,699,No,0
14051,25.0,male,120787.0,0,MORTGAGE,15000.0,EDUCATION,15.99,0.12,637,No,0
14052,22.0,female,121513.0,2,MORTGAGE,15000.0,EDUCATION,11.99,0.12,599,Yes,0
14053,24.0,male,120723.0,1,MORTGAGE,10300.0,EDUCATION,15.99,0.09,678,Yes,0
14054,24.0,female,106670.0,3,MORTGAGE,24000.0,DEBTCONSOLIDATION,19.69,0.22,657,No,1
14055,26.0,male,120977.0,5,MORTGAGE,25000.0,DEBTCONSOLIDATION,11.99,0.21,635,No,0
14056,25.0,male,94257.0,2,RENT,14000.0,HOMEIMPROVEMENT,10.99,0.15,660,Yes,0
14057,22.0,male,95385.0,1,RENT,14000.0,EDUCATION,13.48,0.15,637,No,0
14058,26.0,female,96631.0,4,RENT,14000.0,EDUCATION,11.01,0.14,480,Yes,0
14059,23.0,male,96827.0,0,RENT,14000.0,VENTURE,14.27,0.14,595,Yes,0
14060,26.0,female,120839.0,3,MORTGAGE,5000.0,EDUCATION,6.92,0.04,649,Yes,0
14061,26.0,male,90672.0,3,MORTGAGE,10000.0,MEDICAL,14.54,0.11,627,No,1
14062,23.0,female,120886.0,2,MORTGAGE,10000.0,VENTURE,7.66,0.08,631,No,0
14063,25.0,male,121077.0,5,MORTGAGE,15000.0,MEDICAL,11.01,0.12,589,Yes,0
14064,24.0,male,98256.0,0,RENT,14000.0,DEBTCONSOLIDATION,14.17,0.14,555,Yes,0
14065,22.0,male,121230.0,0,MORTGAGE,12000.0,VENTURE,11.11,0.1,585,Yes,0
14066,24.0,male,120934.0,0,MORTGAGE,6000.0,VENTURE,5.79,0.05,686,Yes,0
14067,22.0,female,99334.0,0,RENT,14000.0,PERSONAL,7.9,0.14,648,Yes,0
14068,23.0,male,120970.0,0,MORTGAGE,9125.0,PERSONAL,11.11,0.08,666,No,0
14069,25.0,female,121172.0,2,MORTGAGE,12000.0,MEDICAL,5.79,0.1,637,Yes,0
14070,24.0,male,121046.0,0,MORTGAGE,30000.0,VENTURE,18.62,0.25,652,Yes,0
14071,25.0,female,121266.0,2,MORTGAGE,7000.0,EDUCATION,5.79,0.06,559,Yes,0
14072,24.0,female,120811.0,2,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.92,0.1,662,Yes,0
14073,24.0,male,121194.0,1,MORTGAGE,12800.0,VENTURE,5.79,0.11,542,Yes,0
14074,24.0,male,120754.0,3,MORTGAGE,20000.0,MEDICAL,6.17,0.17,652,No,0
14075,24.0,female,120805.0,4,MORTGAGE,7700.0,EDUCATION,10.74,0.06,556,Yes,0
14076,22.0,male,120667.0,0,MORTGAGE,10000.0,EDUCATION,10.74,0.08,651,Yes,0
14077,23.0,female,121433.0,2,MORTGAGE,25000.0,VENTURE,17.14,0.21,574,Yes,0
14078,25.0,female,120761.0,2,MORTGAGE,7500.0,EDUCATION,6.54,0.06,626,Yes,0
14079,23.0,male,121274.0,2,MORTGAGE,16000.0,PERSONAL,6.17,0.13,659,Yes,0
14080,23.0,male,104053.0,2,RENT,14000.0,MEDICAL,6.62,0.13,663,No,0
14081,24.0,female,106608.0,0,RENT,14000.0,HOMEIMPROVEMENT,9.99,0.13,675,Yes,0
14082,26.0,female,109124.0,1,RENT,14000.0,HOMEIMPROVEMENT,6.03,0.13,596,Yes,0
14083,21.0,male,106482.0,0,MORTGAGE,25000.0,PERSONAL,14.83,0.23,522,No,1
14084,25.0,female,110050.0,2,RENT,14000.0,MEDICAL,12.23,0.13,683,Yes,0
14085,25.0,male,121016.0,3,OWN,15000.0,HOMEIMPROVEMENT,6.17,0.12,605,Yes,0
14086,23.0,male,120994.0,0,MORTGAGE,17000.0,MEDICAL,5.79,0.14,611,No,0
14087,23.0,male,114831.0,3,RENT,14000.0,EDUCATION,12.69,0.12,605,Yes,0
14088,24.0,female,120962.0,0,MORTGAGE,10000.0,HOMEIMPROVEMENT,6.54,0.08,580,Yes,0
14089,26.0,female,121083.0,1,MORTGAGE,2000.0,HOMEIMPROVEMENT,5.42,0.02,606,Yes,0
14090,24.0,female,121085.0,1,MORTGAGE,5000.0,DEBTCONSOLIDATION,9.62,0.04,547,Yes,0
14091,24.0,female,121186.0,3,MORTGAGE,16000.0,VENTURE,6.54,0.13,666,No,0
14092,23.0,female,120760.0,2,MORTGAGE,14000.0,VENTURE,6.17,0.12,640,No,0
14093,23.0,female,100690.0,0,RENT,14000.0,EDUCATION,17.51,0.14,695,No,1
14094,24.0,female,114752.0,1,RENT,14000.0,VENTURE,11.01,0.12,638,Yes,0
14095,22.0,male,121090.0,3,MORTGAGE,20000.0,EDUCATION,6.91,0.17,586,Yes,0
14096,23.0,female,120988.0,3,MORTGAGE,5400.0,PERSONAL,12.23,0.04,671,Yes,0
14097,22.0,female,120969.0,0,MORTGAGE,13500.0,EDUCATION,11.01,0.11,531,Yes,0
14098,26.0,male,121156.0,2,RENT,14000.0,VENTURE,13.85,0.12,620,Yes,0
14099,24.0,male,121210.0,0,MORTGAGE,16800.0,EDUCATION,7.88,0.14,637,Yes,0
14100,24.0,male,90876.0,3,RENT,14000.0,MEDICAL,16.45,0.15,545,No,1
14101,25.0,male,120643.0,2,MORTGAGE,15000.0,EDUCATION,7.88,0.12,501,Yes,0
14102,24.0,male,120909.0,4,MORTGAGE,14000.0,PERSONAL,10.75,0.12,599,No,0
14103,25.0,female,120996.0,4,MORTGAGE,13750.0,PERSONAL,15.95,0.11,699,No,0
14104,24.0,female,120940.0,6,MORTGAGE,3600.0,DEBTCONSOLIDATION,13.23,0.03,675,Yes,0
14105,24.0,female,121274.0,0,MORTGAGE,7000.0,VENTURE,6.76,0.06,701,Yes,0
14106,24.0,male,127127.0,3,RENT,14000.0,MEDICAL,7.88,0.11,593,Yes,0
14107,26.0,female,120845.0,1,MORTGAGE,17000.0,DEBTCONSOLIDATION,13.61,0.14,657,Yes,0
14108,24.0,male,118460.0,3,RENT,14000.0,EDUCATION,14.26,0.12,614,No,1
14109,25.0,male,120717.0,0,MORTGAGE,7000.0,PERSONAL,13.98,0.06,648,No,0
14110,25.0,male,121101.0,4,MORTGAGE,10000.0,PERSONAL,7.51,0.08,655,Yes,0
14111,23.0,female,121171.0,2,MORTGAGE,15000.0,EDUCATION,7.88,0.12,626,Yes,0
14112,24.0,female,121266.0,1,MORTGAGE,16000.0,DEBTCONSOLIDATION,14.72,0.13,586,No,0
14113,24.0,female,133132.0,0,RENT,14000.0,MEDICAL,7.88,0.11,633,Yes,0
14114,25.0,male,121158.0,1,MORTGAGE,25000.0,EDUCATION,10.75,0.21,619,No,0
14115,23.0,male,136528.0,2,RENT,14000.0,DEBTCONSOLIDATION,13.49,0.1,630,No,0
14116,23.0,male,144787.0,2,RENT,14000.0,MEDICAL,9.99,0.1,659,No,0
14117,26.0,male,120967.0,3,MORTGAGE,24000.0,EDUCATION,10.99,0.2,706,No,0
14118,22.0,female,120956.0,0,MORTGAGE,15000.0,VENTURE,13.85,0.12,608,Yes,0
14119,24.0,male,145248.0,1,RENT,14000.0,MEDICAL,10.0,0.1,573,Yes,0
14120,25.0,male,121010.0,7,MORTGAGE,4800.0,PERSONAL,7.14,0.04,625,Yes,0
14121,23.0,male,120810.0,3,MORTGAGE,20000.0,DEBTCONSOLIDATION,11.36,0.17,541,Yes,0
14122,26.0,female,145225.0,0,RENT,14000.0,VENTURE,11.01,0.1,607,Yes,0
14123,26.0,female,121187.0,4,MORTGAGE,14000.0,EDUCATION,13.11,0.12,572,Yes,0
14124,23.0,female,147377.0,2,RENT,14000.0,DEBTCONSOLIDATION,13.48,0.09,678,Yes,0
14125,25.0,female,121230.0,0,MORTGAGE,15000.0,MEDICAL,12.73,0.12,535,Yes,0
14126,24.0,male,120944.0,0,MORTGAGE,25000.0,VENTURE,15.33,0.21,659,Yes,0
14127,22.0,male,37192.0,0,OWN,7500.0,EDUCATION,11.01,0.2,653,No,0
14128,24.0,male,120880.0,1,OWN,24000.0,HOMEIMPROVEMENT,10.99,0.2,493,Yes,0
14129,22.0,female,154715.0,0,RENT,14000.0,DEBTCONSOLIDATION,8.94,0.09,633,No,0
14130,25.0,female,121301.0,4,MORTGAGE,14000.0,MEDICAL,10.25,0.12,618,No,0
14131,22.0,female,169168.0,1,RENT,14000.0,MEDICAL,13.11,0.08,637,Yes,0
14132,21.0,female,121010.0,0,OWN,5000.0,PERSONAL,7.14,0.04,626,Yes,0
14133,24.0,male,175284.0,4,RENT,14000.0,VENTURE,12.84,0.08,704,Yes,0
14134,24.0,male,121035.0,0,MORTGAGE,17400.0,PERSONAL,16.07,0.14,631,Yes,0
14135,25.0,male,120841.0,1,MORTGAGE,8000.0,EDUCATION,10.25,0.07,650,No,0
14136,24.0,male,120820.0,1,MORTGAGE,12000.0,HOMEIMPROVEMENT,15.33,0.1,668,No,0
14137,22.0,male,121038.0,0,MORTGAGE,20000.0,DEBTCONSOLIDATION,11.83,0.17,611,Yes,0
14138,24.0,male,178352.0,2,RENT,14000.0,HOMEIMPROVEMENT,5.42,0.08,676,Yes,0
14139,22.0,female,106683.0,0,MORTGAGE,25000.0,DEBTCONSOLIDATION,18.09,0.23,624,No,1
14140,23.0,male,121164.0,3,OWN,1000.0,VENTURE,14.26,0.01,641,No,0
14141,23.0,male,121278.0,0,MORTGAGE,15000.0,EDUCATION,16.0,0.12,703,Yes,0
14142,25.0,female,120810.0,5,MORTGAGE,25000.0,HOMEIMPROVEMENT,11.48,0.21,648,No,0
14143,24.0,female,121015.0,0,MORTGAGE,10000.0,HOMEIMPROVEMENT,12.87,0.08,681,Yes,0
14144,22.0,male,120758.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,8.94,0.12,659,Yes,0
14145,23.0,male,30138.0,0,RENT,14075.0,VENTURE,11.01,0.47,650,No,1
14146,26.0,female,121110.0,1,MORTGAGE,10000.0,EDUCATION,14.26,0.08,510,No,0
14147,23.0,female,120911.0,0,MORTGAGE,7000.0,PERSONAL,8.59,0.06,539,Yes,0
14148,24.0,male,120708.0,0,MORTGAGE,13000.0,DEBTCONSOLIDATION,11.48,0.11,620,No,0
14149,21.0,female,34734.0,0,RENT,14075.0,VENTURE,11.01,0.41,626,No,1
14150,22.0,female,56223.0,2,RENT,14100.0,PERSONAL,14.26,0.25,659,No,1
14151,23.0,male,121110.0,2,MORTGAGE,10000.0,DEBTCONSOLIDATION,13.57,0.08,611,Yes,0
14152,25.0,male,120823.0,3,MORTGAGE,12000.0,MEDICAL,8.94,0.1,587,Yes,0
14153,23.0,female,121225.0,0,MORTGAGE,10000.0,EDUCATION,12.87,0.08,529,Yes,0
14154,24.0,female,120899.0,0,MORTGAGE,12000.0,VENTURE,12.18,0.1,487,Yes,0
14155,23.0,male,121312.0,0,MORTGAGE,25000.0,VENTURE,11.58,0.21,620,No,0
14156,24.0,female,120885.0,3,MORTGAGE,15000.0,EDUCATION,12.21,0.12,524,Yes,0
14157,24.0,male,106858.0,2,MORTGAGE,25000.0,EDUCATION,18.84,0.23,697,No,1
14158,23.0,male,39356.0,0,RENT,14125.0,MEDICAL,7.9,0.36,623,No,1
14159,23.0,male,120773.0,2,OTHER,15000.0,EDUCATION,11.01,0.12,506,Yes,0
14160,26.0,male,36814.0,1,OWN,6000.0,PERSONAL,7.9,0.16,606,Yes,0
14161,22.0,male,121327.0,2,MORTGAGE,24000.0,MEDICAL,13.47,0.2,630,Yes,0
14162,23.0,female,121175.0,0,MORTGAGE,6850.0,PERSONAL,13.47,0.06,620,Yes,0
14163,25.0,male,40392.0,1,RENT,14125.0,MEDICAL,9.91,0.35,565,No,1
14164,23.0,female,36763.0,4,OWN,14125.0,EDUCATION,6.62,0.38,629,Yes,0
14165,24.0,male,106928.0,0,MORTGAGE,15000.0,EDUCATION,10.2,0.14,608,No,1
14166,26.0,male,37016.0,1,OWN,1925.0,VENTURE,6.03,0.05,557,No,0
14167,24.0,female,120709.0,4,OTHER,25000.0,MEDICAL,11.01,0.21,681,Yes,0
14168,25.0,male,121138.0,1,OWN,15000.0,MEDICAL,11.28,0.12,626,Yes,0
